time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2025-01-10 03:25:08.201137, 1736450708200, 0, 1, 1.0, 3.0, 0.0, 1.8, 12.5, 
2025-01-10 03:25:10.404633, 1736450708400, 1, 2003, 1.0, 3.0, 0.0, 1.8, 1.5, 
2025-01-10 03:25:10.406781, 1736450710400, 1805, 1, 1.0, 3.0, 0.0, 1.8, 1.5, 
2025-01-10 03:25:10.613492, 1736450710600, 1, 12, 1.0, 3.0, 0.0, 1.8, 0.5, 
2025-01-10 03:25:10.812623, 1736450710800, 1, 2, 1.0, 3.0, 0.0, 1.8, 19.0, 
2025-01-10 03:25:13.018909, 1736450711000, 1, 2006, 1.0, 3.0, 0.0, 1.8, 8.0, 
2025-01-10 03:25:13.020124, 1736450713000, 1819, 1, 1.0, 3.0, 0.0, 1.8, 8.0, 
2025-01-10 03:25:13.202758, 1736450713200, 1, 1, 1.0, 3.0, 0.0, 1.8, 7.5, 
2025-01-10 03:25:13.412531, 1736450713400, 1, 2, 1.0, 3.0, 0.0, 1.8, 6.0, 
2025-01-10 03:25:15.611514, 1736450713600, 0, 2003, 1.0, 3.0, 0.0, 1.8, 15.0, 
2025-01-10 03:25:15.612426, 1736450715600, 1812, 0, 1.0, 3.0, 0.0, 1.8, 15.0, 
2025-01-10 03:25:15.824432, 1736450715800, 0, 24, 1.0, 3.0, 0.0, 1.8, 14.0, 
2025-01-10 03:25:16.004945, 1736450716000, 0, 4, 1.0, 3.0, 0.0, 1.8, 13.5, 
2025-01-10 03:25:18.219292, 1736450716200, 1, 2009, 1.0, 3.0, 0.0, 1.8, 2.0, 
2025-01-10 03:25:18.221312, 1736450718200, 1820, 1, 1.0, 3.0, 0.0, 1.8, 2.0, 
2025-01-10 03:25:18.404241, 1736450718400, 0, 3, 1.0, 3.0, 0.0, 1.8, 1.5, 
2025-01-10 03:25:18.613579, 1736450718600, 1, 4, 1.0, 3.0, 0.0, 1.8, 0.0, 
2025-01-10 03:25:20.824633, 1736450718800, 0, 2004, 1.0, 3.0, 0.0, 1.8, 9.0, 
2025-01-10 03:25:20.825715, 1736450720800, 1825, 0, 1.0, 3.0, 0.0, 1.8, 9.0, 
2025-01-10 03:25:21.009183, 1736450721000, 7, 2, 1.0, 3.0, 0.0, 1.8, 8.5, 
2025-01-10 03:25:21.225850, 1736450721200, 3, 3, 1.0, 3.0, 0.0, 1.8, 7.0, 
2025-01-10 03:25:23.412693, 1736450721400, 0, 2004, 1.0, 3.0, 0.0, 1.8, 16.0, 
2025-01-10 03:25:23.414096, 1736450723400, 1813, 0, 1.0, 3.0, 0.0, 1.8, 16.0, 
2025-01-10 03:25:23.624689, 1736450723600, 3, 21, 1.0, 3.0, 0.0, 1.8, 15.0, 
2025-01-10 03:25:23.825506, 1736450723800, 1, 4, 1.0, 3.0, 0.0, 1.8, 14.0, 
2025-01-10 03:25:26.015500, 1736450724000, 1, 2005, 1.0, 3.0, 0.0, 1.8, 3.0, 
2025-01-10 03:25:26.016430, 1736450726000, 1816, 0, 1.0, 3.0, 0.0, 1.8, 3.0, 
2025-01-10 03:25:26.214011, 1736450726200, 0, 14, 1.0, 3.0, 0.0, 1.8, 2.0, 
2025-01-10 03:25:26.419353, 1736450726400, 0, 7, 1.0, 3.0, 0.0, 1.8, 1.0, 
2025-01-10 03:25:28.616661, 1736450726600, 1, 2007, 1.0, 3.0, 0.0, 1.8, 10.0, 
2025-01-10 03:25:28.617795, 1736450728600, 1817, 0, 1.0, 3.0, 0.0, 1.8, 10.0, 
2025-01-10 03:25:28.825305, 1736450728800, 4, 21, 1.0, 3.0, 0.0, 1.8, 9.0, 
2025-01-10 03:25:29.003116, 1736450729000, 0, 2, 1.0, 3.0, 0.0, 1.8, 8.5, 
2025-01-10 03:25:31.216408, 1736450729200, 0, 2008, 1.0, 3.0, 0.0, 1.8, 17.0, 
2025-01-10 03:25:31.217801, 1736450731200, 1817, 0, 1.0, 3.0, 0.0, 1.8, 17.0, 
2025-01-10 03:25:31.414039, 1736450731400, 1, 13, 1.0, 3.0, 0.0, 1.8, 16.0, 
2025-01-10 03:25:31.607144, 1736450731600, 1, 2, 1.0, 3.0, 0.0, 1.8, 15.0, 
2025-01-10 03:25:33.829019, 1736450731800, 1, 2008, 1.0, 3.0, 0.0, 1.8, 4.0, 
2025-01-10 03:25:33.830089, 1736450733800, 1829, 1, 1.0, 3.0, 0.0, 1.8, 4.0, 
2025-01-10 03:25:34.004733, 1736450734000, 3, 1, 1.0, 3.0, 0.0, 1.8, 3.5, 
2025-01-10 03:25:34.210199, 1736450734200, 1, 0, 1.0, 3.0, 0.0, 1.8, 2.0, 
2025-01-10 03:25:36.415426, 1736450734400, 1, 2005, 1.0, 3.0, 0.0, 1.8, 11.0, 
2025-01-10 03:25:36.416535, 1736450736400, 1816, 0, 1.0, 3.0, 0.0, 1.8, 11.0, 
2025-01-10 03:25:36.613546, 1736450736600, 3, 10, 1.0, 3.0, 0.0, 1.8, 10.0, 
2025-01-10 03:25:36.804873, 1736450736800, 2, 2, 1.0, 3.0, 0.0, 1.8, 9.5, 
2025-01-10 03:25:39.006156, 1736450737000, 1, 2004, 1.0, 3.0, 0.0, 1.8, 18.5, 
2025-01-10 03:25:39.008735, 1736450739000, 1808, 0, 1.0, 3.0, 0.0, 1.8, 18.5, 
2025-01-10 03:25:39.212398, 1736450739200, 0, 12, 1.0, 3.0, 0.0, 1.8, 17.0, 
2025-01-10 03:25:39.402314, 1736450739400, 0, 1, 1.0, 3.0, 0.0, 1.8, 16.5, 
2025-01-10 03:25:41.616976, 1736450739600, 1, 2006, 1.0, 3.0, 0.0, 1.8, 5.0, 
2025-01-10 03:25:41.619150, 1736450741600, 1817, 1, 1.0, 3.0, 0.0, 1.8, 5.0, 
2025-01-10 03:25:41.804058, 1736450741800, 1, 2, 1.0, 3.0, 0.0, 1.8, 4.5, 
2025-01-10 03:25:42.007427, 1736450742000, 1, 6, 1.0, 3.0, 0.0, 1.8, 3.5, 
2025-01-10 03:25:44.227945, 1736450742200, 4, 2004, 1.0, 3.0, 0.0, 1.8, 12.0, 
2025-01-10 03:25:44.229824, 1736450744200, 1828, 1, 1.0, 3.0, 0.0, 1.8, 12.0, 
2025-01-10 03:25:44.413823, 1736450744400, 0, 13, 1.0, 3.0, 0.0, 1.8, 11.0, 
2025-01-10 03:25:44.613878, 1736450744600, 2, 2, 1.0, 3.0, 0.0, 1.8, 10.0, 
2025-01-10 03:25:46.810823, 1736450744800, 1, 2006, 1.0, 3.0, 0.0, 1.8, 19.0, 
2025-01-10 03:25:46.811714, 1736450746800, 1811, 0, 1.0, 3.0, 0.0, 1.8, 19.0, 
2025-01-10 03:25:47.002872, 1736450747000, 1, 1, 1.0, 3.0, 0.0, 1.8, 18.5, 
2025-01-10 03:25:47.214713, 1736450747200, 0, 5, 1.0, 3.0, 0.0, 1.8, 17.0, 
2025-01-10 03:25:49.413244, 1736450747400, 0, 2004, 1.0, 3.0, 0.0, 1.8, 6.0, 
2025-01-10 03:25:49.414360, 1736450749400, 1813, 1, 1.0, 3.0, 0.0, 1.8, 6.0, 
2025-01-10 03:25:49.602292, 1736450749600, 0, 2, 1.0, 3.0, 0.0, 1.8, 5.5, 
2025-01-10 03:25:49.802616, 1736450749800, 0, 2, 1.0, 3.0, 0.0, 1.8, 4.5, 
2025-01-10 03:25:52.018532, 1736450750000, 2, 2006, 1.0, 3.0, 0.0, 1.8, 13.0, 
2025-01-10 03:25:52.019468, 1736450752000, 1819, 0, 1.0, 3.0, 0.0, 1.8, 13.0, 
2025-01-10 03:25:52.212501, 1736450752200, 1, 11, 1.0, 3.0, 0.0, 1.8, 12.0, 
2025-01-10 03:25:52.402604, 1736450752400, 0, 2, 1.0, 3.0, 0.0, 1.8, 11.5, 
2025-01-10 03:25:54.626768, 1736450752600, 2, 2005, 1.0, 3.0, 0.02666666666666667, 1.8, 0.0, 
2025-01-10 03:25:54.628178, 1736450754600, 1827, 1, 1.0, 3.0, 0.02666666666666667, 1.8, 0.0, 
2025-01-10 03:25:54.822908, 1736450754800, 3, 20, 1.0, 3.0, 0.0, 1.8, 19.0, 
2025-01-10 03:25:55.007677, 1736450755000, 1, 5, 1.0, 3.0, 0.0, 1.8, 18.5, 
2025-01-10 03:25:57.214007, 1736450755200, 0, 2005, 1.0, 3.0, 0.0, 1.8, 7.0, 
2025-01-10 03:25:57.215752, 1736450757200, 1814, 1, 1.0, 3.0, 0.0, 1.8, 7.0, 
2025-01-10 03:25:57.412083, 1736450757400, 2, 10, 1.0, 3.0, 0.0, 1.8, 6.0, 
2025-01-10 03:25:57.607530, 1736450757600, 0, 4, 1.0, 3.0, 0.0, 1.8, 5.0, 
2025-01-10 03:25:59.807941, 1736450757800, 1, 2007, 1.0, 3.0, 0.0, 1.8, 14.0, 
2025-01-10 03:25:59.808835, 1736450759800, 1808, 1, 1.0, 3.0, 0.0, 1.8, 14.0, 
2025-01-10 03:26:00.016922, 1736450760000, 3, 14, 1.0, 3.0, 0.0, 1.8, 13.0, 
2025-01-10 03:26:00.210081, 1736450760200, 1, 6, 1.0, 3.0, 0.0, 1.8, 12.5, 
2025-01-10 03:26:02.413701, 1736450760400, 1, 2004, 1.0, 3.0, 0.0, 1.8, 1.0, 
2025-01-10 03:26:02.414679, 1736450762400, 1814, 0, 1.0, 3.0, 0.0, 1.8, 1.0, 
2025-01-10 03:26:02.603816, 1736450762600, 2, 1, 1.0, 3.0, 0.013333333333333334, 1.8, 0.5, 
2025-01-10 03:26:02.822778, 1736450762800, 7, 15, 1.0, 3.0, 0.0, 1.8, 19.0, 
2025-01-10 03:26:05.006553, 1736450763000, 1, 2004, 1.0, 3.0, 0.0, 1.8, 8.5, 
2025-01-10 03:26:05.022192, 1736450765000, 1808, 5, 1.0, 3.0, 0.0, 1.8, 8.0, 
2025-01-10 03:26:05.214081, 1736450765200, 1, 13, 1.0, 3.0, 0.0, 1.8, 7.0, 
2025-01-10 03:26:05.406022, 1736450765400, 3, 2, 1.0, 3.0, 0.0, 1.8, 6.5, 
2025-01-10 03:26:07.616114, 1736450765600, 3, 2004, 1.0, 3.0, 0.0, 1.8, 15.0, 
2025-01-10 03:26:07.617587, 1736450767600, 1817, 0, 1.0, 3.0, 0.0, 1.8, 15.0, 
2025-01-10 03:26:07.804658, 1736450767800, 1, 2, 1.0, 3.0, 0.0, 1.8, 14.5, 
2025-01-10 03:26:08.028548, 1736450768000, 5, 3, 1.0, 3.0, 0.0, 1.8, 13.0, 
2025-01-10 03:26:10.205623, 1736450768200, 0, 2004, 1.0, 3.0, 0.0, 1.8, 2.5, 
2025-01-10 03:26:10.213505, 1736450770200, 1806, 7, 1.0, 3.0, 0.0, 1.8, 2.5, 
2025-01-10 03:26:10.413149, 1736450770400, 0, 13, 1.0, 3.0, 0.0, 1.8, 1.0, 
2025-01-10 03:26:10.624782, 1736450770600, 1, 4, 1.0, 3.0, 0.02666666666666667, 1.8, 0.0, 
2025-01-10 03:26:12.818989, 1736450770800, 1, 2009, 1.0, 3.0, 0.0, 1.8, 9.0, 
2025-01-10 03:26:12.819997, 1736450772800, 1819, 1, 1.0, 3.0, 0.0, 1.8, 9.0, 
2025-01-10 03:26:13.003669, 1736450773000, 2, 1, 1.0, 3.0, 0.0, 1.8, 8.5, 
2025-01-10 03:26:13.213161, 1736450773200, 0, 4, 1.0, 3.0, 0.0, 1.8, 7.0, 
2025-01-10 03:26:15.423017, 1736450773400, 1, 2007, 1.0, 1.0, 0.0, 1.8, 16.0, 
2025-01-10 03:26:15.424226, 1736450775400, 1823, 1, 1.0, 1.0, 0.0, 1.8, 16.0, 
2025-01-10 03:26:15.612985, 1736450775600, 3, 10, 1.0, 1.0, 0.0, 1.8, 15.0, 
2025-01-10 03:26:15.806288, 1736450775800, 1, 4, 1.0, 1.0, 0.0, 1.8, 14.5, 
2025-01-10 03:26:18.012172, 1736450776000, 3, 2009, 1.0, 1.0, 0.0, 1.8, 3.5, 
2025-01-10 03:26:18.013332, 1736450778000, 1812, 1, 1.0, 1.0, 0.0, 1.8, 3.5, 
2025-01-10 03:26:18.204317, 1736450778200, 1, 2, 1.0, 1.0, 0.0, 1.8, 2.5, 
2025-01-10 03:26:18.425943, 1736450778400, 1, 4, 1.0, 1.0, 0.0, 1.8, 1.0, 
2025-01-10 03:26:20.612950, 1736450778600, 1, 2003, 1.0, 1.0, 0.0, 1.8, 10.0, 
2025-01-10 03:26:20.613818, 1736450780600, 1813, 1, 1.0, 1.0, 0.0, 1.8, 10.0, 
2025-01-10 03:26:20.805577, 1736450780800, 1, 2, 1.0, 1.0, 0.0, 1.8, 9.5, 
2025-01-10 03:26:21.002208, 1736450781000, 1, 1, 1.0, 1.0, 0.0, 1.8, 8.5, 
2025-01-10 03:26:23.218569, 1736450781200, 1, 2009, 1.0, 1.0, 0.0, 1.8, 17.0, 
2025-01-10 03:26:23.219591, 1736450783200, 1819, 0, 1.0, 1.0, 0.0, 1.8, 17.0, 
2025-01-10 03:26:23.425773, 1736450783400, 3, 22, 1.0, 1.0, 0.0, 1.8, 16.0, 
2025-01-10 03:26:23.621685, 1736450783600, 1, 1, 1.0, 1.0, 0.0, 1.8, 15.0, 
2025-01-10 03:26:25.825488, 1736450783800, 1, 2005, 1.0, 1.0, 0.0, 1.8, 4.0, 
2025-01-10 03:26:25.826755, 1736450785800, 1826, 0, 1.0, 1.0, 0.0, 1.8, 4.0, 
2025-01-10 03:26:26.004596, 1736450786000, 3, 1, 1.0, 1.0, 0.0, 1.8, 3.5, 
2025-01-10 03:26:26.216221, 1736450786200, 1, 7, 1.0, 1.0, 0.0, 1.8, 2.0, 
2025-01-10 03:26:28.417032, 1736450786400, 4, 2004, 1.0, 1.0, 0.0, 1.8, 11.0, 
2025-01-10 03:26:28.417976, 1736450788400, 1817, 1, 1.0, 1.0, 0.0, 1.8, 11.0, 
2025-01-10 03:26:28.624420, 1736450788600, 4, 20, 1.0, 1.0, 0.0, 1.8, 10.0, 
2025-01-10 03:26:28.801852, 1736450788800, 0, 1, 1.0, 1.0, 0.0, 1.8, 9.5, 
2025-01-10 03:26:31.005347, 1736450789000, 2, 2003, 1.0, 1.0, 0.0, 1.8, 18.5, 
2025-01-10 03:26:31.006946, 1736450791000, 1805, 1, 1.0, 1.0, 0.0, 1.8, 18.5, 
2025-01-10 03:26:31.211306, 1736450791200, 1, 10, 1.0, 1.0, 0.0, 1.8, 17.0, 
2025-01-10 03:26:31.411174, 1736450791400, 2, 0, 1.0, 1.0, 0.0, 1.8, 16.0, 
2025-01-10 03:26:33.624797, 1736450791600, 1, 2004, 1.0, 1.0, 0.0, 1.8, 5.0, 
2025-01-10 03:26:33.626539, 1736450793600, 1825, 1, 1.0, 1.0, 0.0, 1.8, 5.0, 
2025-01-10 03:26:33.823061, 1736450793800, 1, 22, 1.0, 1.0, 0.0, 1.8, 4.0, 
2025-01-10 03:26:34.005979, 1736450794000, 3, 2, 1.0, 1.0, 0.0, 1.8, 3.5, 
2025-01-10 03:26:36.207409, 1736450794200, 0, 2007, 1.0, 1.0, 0.0, 1.8, 12.0, 
2025-01-10 03:26:36.208713, 1736450796200, 1808, 0, 1.0, 1.0, 0.0, 1.8, 12.0, 
2025-01-10 03:26:36.404711, 1736450796400, 0, 4, 1.0, 1.0, 0.0, 1.8, 11.5, 
2025-01-10 03:26:36.616502, 1736450796600, 1, 7, 1.0, 1.0, 0.0, 1.8, 10.0, 
2025-01-10 03:26:38.827781, 1736450796800, 0, 2007, 1.0, 1.0, 0.0, 1.8, 19.0, 
2025-01-10 03:26:38.829919, 1736450798800, 1828, 1, 1.0, 1.0, 0.0, 1.8, 19.0, 
2025-01-10 03:26:39.005004, 1736450799000, 1, 3, 1.0, 1.0, 0.0, 1.8, 18.5, 
2025-01-10 03:26:39.214642, 1736450799200, 0, 4, 1.0, 1.0, 0.0, 1.8, 17.5, 
2025-01-10 03:26:41.408523, 1736450799400, 4, 2004, 1.0, 1.0, 0.0, 1.8, 6.0, 
2025-01-10 03:26:41.409508, 1736450801400, 1809, 0, 1.0, 1.0, 0.0, 1.8, 6.0, 
2025-01-10 03:26:41.613118, 1736450801600, 1, 3, 1.0, 1.0, 0.0, 1.8, 5.0, 
2025-01-10 03:26:41.812066, 1736450801800, 2, 1, 1.0, 1.0, 0.0, 1.8, 4.0, 
2025-01-10 03:26:44.004759, 1736450802000, 3, 2001, 1.0, 1.0, 0.0, 1.8, 13.5, 
2025-01-10 03:26:44.005970, 1736450804000, 1805, 1, 1.0, 1.0, 0.0, 1.8, 13.5, 
2025-01-10 03:26:44.214271, 1736450804200, 0, 14, 1.0, 1.0, 0.0, 1.8, 12.0, 
2025-01-10 03:26:44.423312, 1736450804400, 0, 4, 1.0, 1.0, 0.0, 1.8, 11.0, 
2025-01-10 03:26:46.608954, 1736450804600, 5, 2004, 1.0, 1.0, 0.013333333333333334, 1.8, 0.5, 
2025-01-10 03:26:46.609752, 1736450806600, 1809, 1, 1.0, 1.0, 0.013333333333333334, 1.8, 0.5, 
2025-01-10 03:26:46.806409, 1736450806800, 1, 5, 1.0, 1.0, 0.04, 1.8, 19.5, 
2025-01-10 03:26:47.002947, 1736450807000, 0, 2, 1.0, 1.0, 0.0, 1.8, 18.5, 
2025-01-10 03:26:49.211180, 1736450807200, 3, 2003, 1.0, 1.0, 0.0, 1.8, 7.0, 
2025-01-10 03:26:49.212114, 1736450809200, 1811, 1, 1.0, 1.0, 0.0, 1.8, 7.0, 
2025-01-10 03:26:49.411528, 1736450809400, 0, 11, 1.0, 1.0, 0.0, 1.8, 6.0, 
2025-01-10 03:26:49.614627, 1736450809600, 0, 5, 1.0, 1.0, 0.0, 1.8, 5.0, 
2025-01-10 03:26:51.810882, 1736450809800, 0, 2002, 1.0, 1.0, 0.0, 1.8, 14.0, 
2025-01-10 03:26:51.811821, 1736450811800, 1811, 1, 1.0, 1.0, 0.0, 1.8, 14.0, 
2025-01-10 03:26:52.005791, 1736450812000, 3, 2, 1.0, 1.0, 0.0, 1.8, 13.5, 
2025-01-10 03:26:52.221932, 1736450812200, 0, 2, 1.0, 1.0, 0.0, 1.8, 12.0, 
2025-01-10 03:26:54.426962, 1736450812400, 1, 2007, 1.0, 1.0, 0.0, 1.8, 1.0, 
2025-01-10 03:26:54.428702, 1736450814400, 1827, 1, 1.0, 1.0, 0.0, 1.8, 1.0, 
2025-01-10 03:26:54.623799, 1736450814600, 3, 20, 1.0, 1.0, 0.02666666666666667, 1.8, 0.0, 
2025-01-10 03:26:54.801930, 1736450814800, 0, 1, 1.0, 1.0, 0.04, 1.8, 19.5, 
2025-01-10 03:26:57.004806, 1736450815000, 1, 2002, 1.0, 1.0, 0.0, 1.8, 8.5, 
2025-01-10 03:26:57.007672, 1736450817000, 1805, 2, 1.0, 1.0, 0.0, 1.8, 8.5, 
2025-01-10 03:26:57.214132, 1736450817200, 3, 11, 1.0, 1.0, 0.0, 1.8, 7.0, 
2025-01-10 03:26:57.413227, 1736450817400, 1, 3, 1.0, 1.0, 0.0, 1.8, 6.0, 
2025-01-10 03:26:59.624757, 1736450817600, 1, 2005, 1.0, 1.0, 0.0, 1.8, 15.0, 
2025-01-10 03:26:59.626184, 1736450819600, 1825, 1, 1.0, 1.0, 0.0, 1.8, 15.0, 
2025-01-10 03:26:59.824068, 1736450819800, 3, 21, 1.0, 1.0, 0.0, 1.8, 14.0, 
2025-01-10 03:27:00.004701, 1736450820000, 1, 3, 1.0, 1.0, 0.0, 1.8, 13.5, 
2025-01-10 03:27:02.206633, 1736450820200, 3, 2003, 1.0, 1.0, 0.0, 1.8, 2.0, 
2025-01-10 03:27:02.207479, 1736450822200, 1807, 0, 1.0, 1.0, 0.0, 1.8, 2.0, 
2025-01-10 03:27:02.400880, 1736450822400, 0, 1, 1.0, 1.0, 0.0, 1.8, 1.5, 
2025-01-10 03:27:02.613614, 1736450822600, 1, 1, 1.0, 1.0, 0.0, 1.8, 0.0, 
2025-01-10 03:27:04.811367, 1736450822800, 8, 2003, 1.0, 1.0, 0.0, 1.8, 9.0, 
2025-01-10 03:27:04.812450, 1736450824800, 1812, 0, 1.0, 1.0, 0.0, 1.8, 9.0, 
2025-01-10 03:27:05.003897, 1736450825000, 0, 3, 1.0, 1.0, 0.0, 1.8, 8.5, 
2025-01-10 03:27:05.209382, 1736450825200, 2, 5, 1.0, 1.0, 0.0, 1.8, 7.5, 
2025-01-10 03:27:07.409029, 1736450825400, 1, 2006, 1.0, 1.0, 0.0, 1.8, 16.0, 
2025-01-10 03:27:07.410316, 1736450827400, 1809, 1, 1.0, 1.0, 0.0, 1.8, 16.0, 
2025-01-10 03:27:07.601871, 1736450827600, 0, 1, 1.0, 1.0, 0.0, 1.8, 15.5, 
2025-01-10 03:27:07.813290, 1736450827800, 1, 3, 1.0, 1.0, 0.0, 1.8, 14.0, 
2025-01-10 03:27:10.008606, 1736450828000, 3, 2005, 1.0, 1.0, 0.0, 1.8, 3.5, 
2025-01-10 03:27:10.010060, 1736450830000, 1809, 1, 1.0, 1.0, 0.0, 1.8, 3.5, 
2025-01-10 03:27:10.238284, 1736450830200, 0, 38, 1.0, 1.0, 0.0, 1.8, 2.0, 
2025-01-10 03:27:10.413893, 1736450830400, 0, 5, 1.0, 1.0, 0.0, 1.8, 1.0, 
2025-01-10 03:27:12.623893, 1736450830600, 0, 2005, 1.0, 1.0, 0.0, 1.8, 10.0, 
2025-01-10 03:27:12.625546, 1736450832600, 1824, 1, 1.0, 1.0, 0.0, 1.8, 10.0, 
2025-01-10 03:27:12.811351, 1736450832800, 0, 11, 1.0, 1.0, 0.0, 1.8, 9.0, 
2025-01-10 03:27:13.006421, 1736450833000, 0, 5, 1.0, 1.0, 0.0, 1.8, 8.5, 
2025-01-10 03:27:15.213004, 1736450833200, 0, 2003, 1.0, 1.0, 0.0, 1.8, 17.0, 
2025-01-10 03:27:15.214773, 1736450835200, 1813, 1, 1.0, 1.0, 0.0, 1.8, 17.0, 
2025-01-10 03:27:15.414143, 1736450835400, 1, 13, 1.0, 1.0, 0.0, 1.8, 16.0, 
2025-01-10 03:27:15.614333, 1736450835600, 1, 4, 1.0, 1.0, 0.0, 1.8, 15.0, 
2025-01-10 03:27:17.826983, 1736450835800, 4, 2004, 1.0, 1.0, 0.0, 1.8, 4.0, 
2025-01-10 03:27:17.828518, 1736450837800, 1827, 1, 1.0, 1.0, 0.0, 1.8, 4.0, 
2025-01-10 03:27:18.003393, 1736450838000, 0, 3, 1.0, 1.0, 0.0, 1.8, 3.5, 
2025-01-10 03:27:18.214768, 1736450838200, 0, 5, 1.0, 1.0, 0.0, 1.8, 2.0, 
2025-01-10 03:27:20.417251, 1736450838400, 0, 2009, 1.0, 1.0, 0.0, 1.8, 11.0, 
2025-01-10 03:27:20.418277, 1736450840400, 1817, 1, 1.0, 1.0, 0.0, 1.8, 11.0, 
2025-01-10 03:27:20.624971, 1736450840600, 1, 24, 1.0, 1.0, 0.0, 1.8, 10.0, 
2025-01-10 03:27:20.811229, 1736450840800, 0, 2, 1.0, 1.0, 0.0, 1.8, 9.0, 
2025-01-10 03:27:23.006194, 1736450841000, 2, 2003, 1.0, 1.0, 0.0, 1.8, 18.5, 
2025-01-10 03:27:23.033338, 1736450843000, 1807, 6, 1.0, 1.0, 0.0, 1.8, 18.0, 
2025-01-10 03:27:23.239125, 1736450843200, 0, 39, 1.0, 1.0, 0.0, 1.8, 17.0, 
2025-01-10 03:27:23.405232, 1736450843400, 3, 2, 1.0, 1.0, 0.0, 1.8, 16.5, 
2025-01-10 03:27:25.617169, 1736450843600, 0, 2007, 1.0, 1.0, 0.0, 1.8, 5.0, 
2025-01-10 03:27:25.618439, 1736450845600, 1817, 1, 1.0, 1.0, 0.0, 1.8, 5.0, 
2025-01-10 03:27:25.802798, 1736450845800, 0, 2, 1.0, 1.0, 0.0, 1.8, 4.5, 
2025-01-10 03:27:26.004965, 1736450846000, 2, 2, 1.0, 1.0, 0.0, 1.8, 3.5, 
2025-01-10 03:27:28.208794, 1736450846200, 4, 2003, 1.0, 1.0, 0.0, 1.8, 12.0, 
2025-01-10 03:27:28.209697, 1736450848200, 1809, 0, 1.0, 1.0, 0.0, 1.8, 12.0, 
2025-01-10 03:27:28.411188, 1736450848400, 1, 10, 1.0, 1.0, 0.0, 1.8, 11.0, 
2025-01-10 03:27:28.600969, 1736450848600, 0, 1, 1.0, 1.0, 0.0, 1.8, 10.5, 
2025-01-10 03:27:30.813568, 1736450848800, 0, 2005, 1.0, 1.0, 0.0, 1.8, 19.0, 
2025-01-10 03:27:30.814864, 1736450850800, 1814, 1, 1.0, 1.0, 0.0, 1.8, 19.0, 
2025-01-10 03:27:31.022791, 1736450851000, 1, 21, 1.0, 1.0, 0.0, 1.8, 18.0, 
2025-01-10 03:27:31.211665, 1736450851200, 2, 1, 1.0, 1.0, 0.0, 1.8, 17.0, 
2025-01-10 03:27:33.425405, 1736450851400, 0, 2006, 1.0, 1.0, 0.0, 1.8, 6.0, 
2025-01-10 03:27:33.426725, 1736450853400, 1826, 0, 1.0, 1.0, 0.0, 1.8, 6.0, 
2025-01-10 03:27:33.624989, 1736450853600, 1, 23, 1.0, 1.0, 0.0, 1.8, 5.0, 
2025-01-10 03:27:33.813839, 1736450853800, 3, 1, 1.0, 1.0, 0.0, 1.8, 4.0, 
2025-01-10 03:27:36.025968, 1736450854000, 0, 2007, 1.0, 1.0, 0.0, 1.8, 13.0, 
2025-01-10 03:27:36.026975, 1736450856000, 1826, 1, 1.0, 1.0, 0.0, 1.8, 13.0, 
2025-01-10 03:27:36.203468, 1736450856200, 0, 2, 1.0, 1.0, 0.0, 1.8, 12.5, 
2025-01-10 03:27:36.407200, 1736450856400, 0, 5, 1.0, 1.0, 0.0, 1.8, 11.5, 
2025-01-10 03:27:38.624993, 1736450856600, 2, 2003, 1.0, 1.0, 0.02666666666666667, 1.8, 0.0, 
2025-01-10 03:27:38.626058, 1736450858600, 1825, 1, 1.0, 1.0, 0.02666666666666667, 1.8, 0.0, 
2025-01-10 03:27:38.823083, 1736450858800, 1, 22, 1.0, 1.0, 0.0, 1.8, 19.0, 
2025-01-10 03:27:39.013670, 1736450859000, 7, 6, 1.0, 1.0, 0.0, 1.8, 18.5, 
2025-01-10 03:27:41.216924, 1736450859200, 4, 2004, 1.0, 1.0, 0.0, 1.8, 7.0, 
2025-01-10 03:27:41.217892, 1736450861200, 1817, 1, 1.0, 1.0, 0.0, 1.8, 7.0, 
2025-01-10 03:27:41.407408, 1736450861400, 2, 5, 1.0, 1.0, 0.0, 1.8, 6.5, 
2025-01-10 03:27:41.625033, 1736450861600, 0, 6, 1.0, 1.0, 0.0, 1.8, 5.0, 
2025-01-10 03:27:43.816352, 1736450861800, 1, 2006, 1.0, 1.0, 0.0, 1.8, 14.0, 
2025-01-10 03:27:43.817500, 1736450863800, 1817, 0, 1.0, 1.0, 0.0, 1.8, 14.0, 
2025-01-10 03:27:44.006305, 1736450864000, 0, 6, 1.0, 1.0, 0.0, 1.8, 13.5, 
2025-01-10 03:27:44.202156, 1736450864200, 0, 1, 1.0, 1.0, 0.0, 1.8, 12.5, 
2025-01-10 03:27:46.414971, 1736450864400, 3, 2003, 1.0, 1.0, 0.0, 1.8, 1.0, 
2025-01-10 03:27:46.415967, 1736450866400, 1815, 1, 1.0, 1.0, 0.0, 1.8, 1.0, 
2025-01-10 03:27:46.611309, 1736450866600, 2, 9, 1.0, 1.0, 0.013333333333333334, 1.8, 0.0, 
2025-01-10 03:27:46.816066, 1736450866800, 3, 4, 1.0, 1.0, 0.013333333333333334, 1.8, 19.5, 
